id,AspectTerms,A_start,A_end,OpinionTerms,O_start,O_end,Categories,Polarities
998,_, , ,假的,1,3,真伪,负面
999,_, , ,没有多大效果,8,14,整体,中性
1000,_, , ,非常满意,13,17,整体,正面
1000,_, , ,很喜欢,18,21,整体,正面
1000,态度,22,24,好,24,25,服务,正面
1000,物流,26,28,特别快,29,32,物流,正面
1001,_, , ,很好,8,10,功效,正面
1001,_, , ,是正品,11,14,真伪,正面
1002,保湿,3,5,_, , ,功效,中性
1003,_, , ,很划算,17,20,价格,正面
1003,味道,29,31,很好闻,31,34,气味,正面
1003,味道,29,31,很自然,35,38,气味,正面
1004,赠品,7,9,_, , ,价格,正面
1004,_, , ,希望是正品,10,15,真伪,中性
1005,_, , ,还可以,2,5,整体,正面
1006,_, , ,很服帖,0,3,使用体验,正面
1006,精华液,4,7,多,8,9,成分,正面
1006,_, , ,滑滑的,14,17,使用体验,正面
1006,_, , ,嫩嫩的,17,20,使用体验,正面
1007,_, , ,还不错,0,3,整体,正面
1007,_, , ,挺清爽的,9,13,使用体验,正面
1007,包装,4,6,完整,6,8,包装,正面
1008,物流,13,15,常快,16,18,物流,正面
1008,商家服务,19,23,好,23,24,服务,正面
1008,_, , ,非常喜欢,0,4,整体,正面
1008,_, , ,物超所值,5,9,整体,正面
1008,_, , ,超赞,10,12,整体,正面
1009,_, , ,粘稠些,29,32,使用体验,正面
1009,_, , ,挺好用的,34,38,整体,正面
1009,_, , ,很好推开,40,44,使用体验,正面
1009,_, , ,好评,45,47,整体,正面
1010,泡沫,5,7,适中,7,9,使用体验,正面
1010,清洁能力,0,4,有一定的,18,22,功效,正面
1010,_, , ,非常舒适,10,14,整体,正面
1011,服务态度,15,19,很好,19,21,服务,正面
1011,_, , ,还好,12,14,整体,正面
1011,_, , ,不错,0,2,整体,正面
1012,发货速度,0,4,非常快,4,7,物流,正面
1012,_, , ,正品,8,10,真伪,正面
1012,_, , ,五星好评,19,23,整体,正面
1013,包装,5,7,_, , ,包装,正面
1013,补水效果,35,39,不错,39,41,功效,正面
1014,包装,6,8,很细心,9,12,包装,正面
1015,快递,0,2,挺给力,2,5,物流,正面
1016,_, , ,非常好用,0,4,整体,正面
1016,_, , ,喜欢,5,7,整体,正面
1017,_, , ,挺好用的,0,4,整体,正面
1017,颜色,5,7,比较均匀,7,11,功效,正面
1018,_, , ,好评,6,8,整体,正面
1018,_, , ,挺舒服的,13,17,使用体验,正面
1018,_, , ,满意,0,2,整体,正面
1019,_, , ,还可以,12,15,整体,正面
1020,遮暇效果,0,4,很好,4,6,功效,正面
1020,美白效果,7,11,不错,12,14,功效,正面
1020,味道,17,19,有点太香,19,23,气味,负面
1021,_, , ,不错,8,10,整体,正面
1021,_, , ,不刺激,40,43,使用体验,正面
1022,_, , ,好很多,16,19,整体,正面
1022,_, , ,很好用,0,3,整体,正面
1022,_, , ,很服帖,3,6,使用体验,正面
1023,包装,0,2,很好,2,4,包装,正面
1023,_, , ,没有破损,8,12,包装,正面
1023,物流,13,15,很快,15,17,物流,正面
1024,_, , ,挺好用的,2,6,整体,正面
1024,_, , ,不紧绷,10,13,使用体验,正面
1025,_, , ,不错,7,9,整体,正面
1026,_, , ,好用,7,9,整体,正面
1027,_, , ,保湿,39,41,功效,正面
1027,_, , ,提亮,41,43,功效,正面
1027,_, , ,清洁,43,45,功效,正面
1027,_, , ,收缩毛孔,45,49,功效,正面
1027,_, , ,补水,37,39,功效,正面
1028,_, , ,挺好的,16,19,整体,正面
1028,_, , ,挺喜欢,20,23,整体,正面
1029,_, , ,物有所值,12,16,整体,正面
1030,物流,0,2,很快,2,4,物流,正面
1031,补水效果,11,15,不错,2,4,功效,正面
1031,大小,5,7,合适,8,10,尺寸,正面
1031,_, , ,不错,2,4,整体,正面
1032,_, , ,一般,4,6,整体,中性
1032,_, , ,太厚,11,13,其他,负面
1033,香味,6,8,淡淡的,3,6,气味,正面
1033,_, , ,很好用,9,12,整体,正面
1033,保湿效果,12,16,不错,16,18,功效,正面
1034,_, , ,补水,4,6,功效,正面
1034,_, , ,好用,2,4,整体,正面
1035,_, , ,还不错,7,10,整体,正面
1035,_, , ,挺通透的,11,15,使用体验,正面
1036,_, , ,满意,15,17,整体,正面
1037,_, , ,很喜欢,10,13,整体,正面
1038,_, , ,挺好的,2,5,整体,正面
1039,_, , ,很满意,7,10,整体,正面
1040,物流,8,10,非常快,10,13,物流,正面
1040,包装,14,16,很好,16,18,包装,正面
1041,活动,21,23,_, , ,价格,正面
1041,_, , ,还不错,6,9,整体,正面
1042,补水,8,10,没什么问题,13,18,功效,正面
1042,_, , ,便宜,23,25,价格,正面
1043,_, , ,喜欢,0,2,整体,正面
1044,_, , ,非常满意,0,4,整体,正面
1044,_, , ,物美价廉,5,9,价格,正面
1044,_, , ,非常好用,19,23,整体,正面
1045,包装,4,6,很喜欢,6,9,包装,正面
1046,精华液,2,5,很多,0,2,成分,正面
1046,面膜纸,6,9,薄透,10,12,使用体验,正面
1047,_, , ,还不错,13,16,整体,正面
1048,_, , ,比较温和,11,15,使用体验,正面
1049,_, , ,还不错,7,10,整体,正面
1049,价格,13,15,多多促销,15,19,价格,正面
1049,价格,13,15,多多优惠,20,24,价格,正面
1050,_, , ,最好用,5,8,整体,正面
1051,_, , ,挺好用的,0,4,整体,正面
1052,持妆,0,2,不错,8,10,功效,正面
1052,控油效果,3,7,不错,8,10,功效,正面
1052,遮暇,11,13,一般般,13,16,功效,中性
1053,_, , ,不错,23,25,整体,正面
1054,活动,3,5,_, , ,价格,正面
1054,_, , ,快,32,33,物流,正面
1055,物流,0,2,快,2,3,物流,正面
1056,_, , ,挺好的,4,7,整体,正面
1056,_, , ,不错,15,17,整体,正面
1057,_, , ,非常不错,5,9,整体,正面
1058,快递,0,2,很速度,2,5,物流,正面
1059,_, , ,一般般,0,3,整体,中性
1060,卸妆,25,27,挺好的,28,31,功效,正面
1060,泡沫,34,36,很多,36,38,使用体验,正面
1060,_, , ,很好,0,2,整体,正面
1060,_, , ,很喜欢,3,6,整体,正面
1061,_, , ,很好用,0,3,整体,正面
1061,_, , ,不错,15,17,整体,正面
1062,_, , ,好评,25,27,整体,正面
1062,_, , ,挺划算的,20,24,价格,正面
1063,_, , ,还不错,4,7,整体,正面
1064,_, , ,不油腻,8,11,使用体验,正面
1064,_, , ,很自然,12,15,功效,正面
1064,味道,16,18,很好闻,18,21,气味,正面
1064,物流,38,40,很快,40,42,物流,正面
1064,_, , ,满意,43,45,整体,正面
1065,味道,0,2,不是很喜欢,2,7,气味,负面
1065,味道,0,2,怪怪的,10,13,气味,负面
1066,物流配送,0,4,非常快,4,7,物流,正面
1066,香味,23,25,_, , ,气味,正面
1066,_, , ,很喜欢,28,31,整体,正面
1067,_, , ,划算,15,17,价格,正面
1067,赠品,19,21,_, , ,价格,正面
1068,_, , ,挺好,9,11,整体,正面
1068,_, , ,不错,11,13,整体,正面
1068,_, , ,挺快,30,32,物流,正面
1069,物流,5,7,很快,7,9,物流,正面
1070,物流,8,10,快,10,11,物流,正面
1070,_, , ,很划算,17,20,价格,正面
1071,_, , ,五星好评,17,21,整体,正面
1072,_, , ,是正品,11,14,真伪,正面
1072,_, , ,很好,8,10,整体,正面
1072,物流,24,26,很快,27,29,物流,正面
1073,_, , ,非常好,0,3,整体,正面
1074,包装,9,11,不错,11,13,包装,正面
1074,_, , ,很划算,0,3,价格,正面
1075,_, , ,很小,0,2,整体,负面
1075,_, , ,不大好,3,6,整体,负面
1076,_, , ,很不错,0,3,整体,正面
1076,快递,27,29,超快,30,32,物流,正面
1076,_, , ,不是特别显白,4,10,功效,正面
1076,_, , ,很自然,11,14,功效,正面
1077,_, , ,干巴巴,0,3,使用体验,负面
1077,_, , ,一点都不水润,4,10,使用体验,负面
1077,_, , ,很硬,13,15,使用体验,负面
1077,_, , ,也不好使,15,19,整体,负面
1078,_, , ,可以,2,4,整体,正面
1078,瓶盖,13,15,碎了,17,19,物流,负面
1079,态度,12,14,非常好,14,17,服务,正面
1080,_, , ,很好用,0,3,整体,正面
1080,_, , ,很舒服,10,13,整体,正面
1081,物流,18,20,超快,20,22,物流,正面
1081,服务,22,24,到家,24,26,物流,正面
1081,增品,31,33,没收到,40,43,价格,正面
1082,_, , ,五星好评,14,18,整体,正面
1083,物流,0,2,超级给力,2,6,物流,正面
1083,价格,12,14,合适,15,17,价格,正面
1083,_, , ,很好,9,11,整体,正面
1084,_, , ,好干燥,2,5,使用体验,负面
1085,_, , ,很好用,0,3,整体,正面
1085,_, , ,很舒服,10,13,使用体验,正面
1085,_, , ,很水润,13,16,使用体验,正面
1086,_, , ,不错,4,6,整体,正面
1086,_, , ,便宜好多,11,15,价格,正面
1086,_, , ,划算,16,18,价格,正面
1087,_, , ,好,0,1,整体,正面
1088,_, , ,还不错,0,3,整体,正面
1088,遮瑕,4,6,不错,10,12,功效,正面
1088,提亮效果,6,10,不错,10,12,功效,正面
1088,_, , ,有点干,16,19,使用体验,负面
1088,_, , ,起皮,28,30,使用体验,负面
1089,快递,0,2,很快,3,5,物流,正面
1090,_, , ,很不错,2,5,整体,正面
1091,_, , ,太一般了,2,6,整体,负面
1091,_, , ,干死了,18,21,使用体验,负面
1092,快递速度,0,4,很快,4,6,物流,正面
1092,包装,11,13,不错,16,18,包装,正面
1093,_, , ,好用,0,2,整体,正面
1093,_, , ,增白,9,11,功效,正面
1093,_, , ,遮瑕,11,13,功效,正面
1094,快递,2,4,_, , ,物流,负面
1095,_, , ,很干净,0,3,功效,正面
1096,_, , ,还不错,7,10,整体,正面
1096,_, , ,挺好用的,11,15,整体,正面
1097,_, , ,不贴,0,2,使用体验,负面
1097,_, , ,很容易掉粉,2,7,使用体验,负面
1097,_, , ,浮粉,8,10,使用体验,负面
1098,_, , ,挺好用,17,20,整体,正面
1099,_, , ,还可以,15,18,整体,正面
1100,_, , ,还不错,2,5,整体,正面
1100,速度,6,8,很快,8,10,物流,正面
1101,_, , ,好没用,0,3,整体,负面
1102,_, , ,可以啊,0,3,整体,正面
1102,_, , ,提好用,4,7,整体,正面
1103,持久情况,0,4,还好,11,13,功效,正面
1103,防晒效果,14,18,一般,18,20,功效,中性
1103,物流,21,23,多块,23,25,物流,正面
1104,盖子,9,11,松的,11,13,包装,正面
1104,_, , ,还行,17,19,整体,正面
1105,营养液,14,17,很充足,17,20,成分,正面
1106,精华,3,5,多,5,6,成分,正面
1106,_, , ,还行,0,2,整体,正面
1107,_, , ,不错,2,4,整体,正面
1108,味,8,9,不错,9,11,气味,正面
1109,_, , ,还可以,6,9,整体,正面
1110,物流,0,2,很快,2,4,物流,正面
1110,_, , ,比较好,15,18,整体,正面
1111,_, , ,非常好用,6,10,整体,正面
1112,_, , ,挺好用的,9,13,整体,正面
1113,水份,7,9,几乎没有,9,13,成分,负面
1113,_, , ,很干,15,17,使用体验,负面
1114,_, , ,太差了,0,3,整体,负面
1114,_, , ,粉浮着,5,8,使用体验,中性
1114,_, , ,特别少,12,15,其他,负面
1115,_, , ,还可以,0,3,整体,正面
1115,量,4,5,多,5,6,其他,正面
1116,_, , ,非常好用,2,6,整体,正面
1117,颜色,21,23,正好,23,25,功效,正面
1117,活动,27,29,_, , ,价格,正面
1117,_, , ,很喜欢,0,3,整体,正面
1117,_, , ,挺划算的,36,40,价格,正面
1118,_, , ,好好的,6,9,整体,正面
1119,味道,9,11,好闻,12,14,气味,正面
1119,_, , ,还可以,0,3,整体,正面
1119,_, , ,挺服帖,4,7,使用体验,正面
1120,性价比,35,38,真高,38,40,价格,正面
1120,_, , ,非常的实惠,14,19,价格,正面
1121,味道,6,8,很好闻,8,11,气味,正面
1121,送货,19,21,很快,21,23,物流,正面
1122,_, , ,没有过敏,15,19,使用体验,正面
1122,_, , ,挺薄,7,9,使用体验,正面
1122,_, , ,贴肤,10,12,使用体验,正面
1122,_, , ,不痒,22,24,使用体验,正面
1122,_, , ,还可以,27,30,整体,正面
1123,_, , ,还不错,15,18,整体,正面
1124,_, , ,挺不错的,0,4,整体,正面
1125,物流,10,12,快,13,14,物流,正面
1125,_, , ,不干,0,2,使用体验,正面
1125,_, , ,不紧绷,2,5,使用体验,正面
1125,_, , ,非常好,6,9,整体,正面
1126,_, , ,不错,30,32,整体,正面
1126,_, , ,很好推开,23,27,使用体验,正面
1126,_, , ,均匀肤色,12,16,功效,正面
1127,_, , ,有点失望,5,9,整体,负面
1127,日期,10,12,不是新的,12,16,新鲜度,负面
1128,包装,16,18,挺好的,18,21,包装,正面
1129,赠品,8,10,_, , ,价格,正面
1129,_, , ,很好用,17,20,整体,正面
1130,_, , ,很不错,29,32,整体,正面
1130,_, , ,特别水润,35,39,使用体验,正面
1131,味道,33,35,淡淡的,35,38,气味,中性
1131,_, , ,还行,21,23,整体,正面
1132,_, , ,太香了,3,6,气味,负面
1133,_, , ,很好,12,14,整体,正面
1133,粉质,15,17,细腻,17,19,使用体验,正面
1133,_, , ,比较好推开,20,25,使用体验,正面
1133,_, , ,好评,26,28,整体,正面
1134,_, , ,很好用,7,10,整体,正面
1135,快递,6,8,很快,8,10,物流,正面
1135,_, , ,油亮油亮,15,19,使用体验,负面
1135,_, , ,很白,3,5,功效,正面
1136,_, , ,不错哦,10,13,整体,正面
1136,_, , ,很自然,14,17,功效,正面
1136,_, , ,很好推开,18,22,使用体验,正面
1137,_, , ,不太喜欢,11,15,整体,负面
1137,_, , ,很划算,37,40,价格,正面
1138,_, , ,干的脱皮,21,25,使用体验,负面
1138,_, , ,还可以,0,3,整体,正面
1139,_, , ,很好,0,2,整体,正面
1139,泡沫,3,5,很细腻,5,8,使用体验,正面
1140,_, , ,挺好的,0,3,整体,正面
1140,遮瑕效果,4,8,好,8,9,功效,正面
1141,_, , ,还不错,6,9,整体,正面
1142,_, , ,非常好用,0,4,整体,正面
1142,_, , ,非常香,5,8,气味,正面
1143,_, , ,还挺好的,11,15,整体,正面
1144,_, , ,辣眼睛,14,17,使用体验,负面
1144,味道,18,20,刺鼻,21,23,气味,负面
1144,_, , ,太失望了,24,28,整体,负面
1145,_, , ,不错,2,4,整体,正面
1145,保湿效果,5,9,一般,9,11,功效,中性
1146,_, , ,是正品,0,3,真伪,正面
1146,_, , ,非常好用,9,13,整体,正面
1147,_, , ,比较显白,0,4,功效,正面
1147,香味,11,13,淡淡的,8,11,气味,正面
1147,发货速度,14,18,挺快,18,20,物流,正面
1148,保湿效果,22,26,好,26,27,功效,正面
1148,_, , ,很实惠,0,3,价格,正面
1148,_, , ,遮暇,28,30,功效,正面
1148,_, , ,容易油,33,36,使用体验,负面
1149,_, , ,服帖,19,21,使用体验,正面
1149,_, , ,显白,22,24,功效,正面
1150,_, , ,不错,6,8,整体,正面
1151,价位,0,2,经济,2,4,价格,正面
1151,价位,0,2,实惠,4,6,价格,正面
1151,_, , ,挺好的,13,16,整体,正面
1151,_, , ,挺补水,17,20,功效,正面
1152,上妆效果,0,4,满好的,5,8,功效,正面
1152,_, , ,不错,17,19,整体,正面
1152,_, , ,很自然,20,23,功效,正面
1153,价格,0,2,很合适,2,5,价格,正面
1153,_, , ,很清爽,9,12,使用体验,正面
1153,_, , ,不刺激,13,16,使用体验,正面
1154,_, , ,可以哦,0,3,整体,正面
1154,_, , ,水份多多,4,8,使用体验,正面
1155,_, , ,很喜欢,0,3,整体,正面
1155,卸妆,9,11,非常彻底,11,15,功效,正面
1155,_, , ,很干净,16,19,使用体验,正面
1155,_, , ,一点也不干,20,25,使用体验,正面
1156,卸妆效果,18,22,一般般,22,25,功效,负面
1157,_, , ,挺不错的,3,7,整体,正面
1158,价格,0,2,实惠,2,4,价格,正面
1158,_, , ,物超所值,17,21,整体,正面
1159,泡沫,10,12,多,13,14,使用体验,正面
1159,_, , ,洗干净,21,24,功效,正面
1159,_, , ,不腻,25,27,使用体验,正面
1159,_, , ,不干,28,30,使用体验,正面
1160,_, , ,挺好,0,2,整体,正面
1160,_, , ,经济,3,5,价格,正面
1160,_, , ,实惠,5,7,价格,正面
1160,效果,13,15,不错,15,17,功效,正面
1160,_, , ,不卡粉,18,21,使用体验,正面
1160,_, , ,持久,22,24,使用体验,正面
1160,_, , ,清新,24,26,使用体验,正面
1161,包装,0,2,好看,2,4,包装,正面
1161,_, , ,挺好用的,5,9,整体,正面
1162,_, , ,很不错,12,15,整体,正面
1162,_, , ,有点白,26,29,功效,正面
1163,_, , ,很喜欢,10,13,整体,正面
1163,_, , ,真心不错,26,30,整体,正面
1164,_, , ,可以,2,4,整体,正面
1164,服务,12,14,不敢恭维,17,21,服务,负面
1165,_, , ,是正品,9,12,真伪,正面
1166,补水效果,5,9,还行,9,11,功效,正面
1167,价格,10,12,低一点,12,15,价格,正面
1168,_, , ,好用,14,16,整体,正面
1168,_, , ,超级补水,17,21,功效,正面
1168,_, , ,保湿,21,23,功效,正面
1169,_, , ,很好,2,4,整体,正面
1169,物流,5,7,给了,7,9,物流,正面
1169,_, , ,不错,10,12,整体,正面
1170,_, , ,还是不错的,6,11,整体,正面
1171,物流速度,0,4,特别快,6,9,物流,正面
1171,卖家态度,10,14,不错,15,17,服务,正面
1171,_, , ,喜欢,37,39,整体,正面
1172,_, , ,还可以,8,11,整体,中性
1173,_, , ,好用,0,2,整体,正面
1174,_, , ,不错,0,2,整体,正面
1174,_, , ,挺好用,3,6,整体,正面
1175,_, , ,很好用,2,5,整体,正面
1175,_, , ,不油腻,26,29,使用体验,正面
1175,_, , ,很爽,23,25,使用体验,正面
1176,_, , ,正品,10,12,真伪,正面
1177,价格,2,4,实惠,4,6,价格,正面
1177,物流,22,24,超快,24,26,物流,正面
1177,_, , ,很好用,7,10,整体,正面
1177,_, , ,超级划算,15,19,价格,正面
1177,_, , ,非常满意,27,31,整体,正面
1178,盒子,7,9,没有,10,12,包装,负面
1179,保湿,6,8,不错,12,14,功效,正面
1179,补水效果,8,12,不错,12,14,功效,正面
1180,_, , ,还可以,0,3,整体,正面
1180,水份,4,6,挺足的,6,9,成分,正面
1181,_, , ,挺好用的,10,14,整体,正面
1181,_, , ,不卡粉,15,18,使用体验,正面
1181,_, , ,挺实惠的,26,30,价格,正面
1182,精华液,7,10,很多,10,12,成分,正面
1182,_, , ,很喜欢,13,16,整体,正面
1183,_, , ,不错,0,2,整体,正面
1183,遮暇,3,5,还可以,5,8,功效,正面
1184,香味,7,9,淡淡的,4,7,气味,正面
1184,_, , ,还可以,15,18,整体,正面
1185,_, , ,好评,0,2,整体,正面
1185,_, , ,干净,5,7,使用体验,正面
1185,_, , ,不紧绷,7,10,使用体验,正面
1185,_, , ,好闻,11,13,气味,正面
1186,_, , ,超好用,28,31,整体,正面
1186,_, , ,润润的,35,38,使用体验,正面
1187,_, , ,很好,5,7,整体,正面
1187,快递小哥,15,19,送货到家,21,25,物流,正面
1188,_, , ,好，棒,0,3,整体,正面
1188,_, , ,好，用,4,7,整体,正面
1189,赠品,17,19,_, , ,价格,正面
1189,_, , ,好划算,0,3,价格,正面
1190,_, , ,还行,8,10,整体,中性
1191,_, , ,很喜欢,23,26,整体,正面
1192,_, , ,不油腻,0,3,使用体验,正面
1192,_, , ,不错,6,8,整体,正面
1192,_, , ,好用,9,11,整体,正面
1193,_, , ,实惠,11,13,价格,正面
1193,_, , ,好用,14,16,整体,正面
1194,_, , ,不好用,4,7,整体,负面
1194,_, , ,太干了,0,3,使用体验,负面
1195,_, , ,比较满意,15,19,整体,正面
1195,_, , ,便宜,23,25,价格,正面
1196,_, , ,可以,0,2,整体,正面
1196,香味,2,4,可以,0,2,气味,正面
1197,_, , ,很好,0,2,整体,正面
1197,_, , ,不卡粉,3,6,使用体验,正面
1197,保湿,7,9,好,9,10,功效,正面
1198,_, , ,不错,5,7,整体,正面
1199,_, , ,很快,0,2,物流,正面
1199,_, , ,不错,4,6,整体,正面
1200,_, , ,闷痘,0,2,使用体验,负面
1200,_, , ,搓泥,3,5,使用体验,负面
1200,_, , ,过期,10,12,新鲜度,负面
1201,包装,3,5,也很好,5,8,包装,正面
1201,_, , ,很不错,0,3,整体,正面
1202,_, , ,非常不错,5,9,整体,正面
1202,味道,10,12,好闻,12,14,气味,正面
1203,活动,2,4,_, , ,价格,正面
1203,_, , ,温和,8,10,使用体验,正面
1203,_, , ,不太刺激,10,14,使用体验,正面
1204,_, , ,不错,11,13,整体,正面
1205,_, , ,一般,0,2,整体,中性
1205,_, , ,不是很滋润,7,12,使用体验,负面
1206,吸收,13,15,很不错,15,18,使用体验,正面
1207,_, , ,不错,0,2,整体,正面
1207,_, , ,容易推开,3,7,使用体验,正面
1208,遮瑕,5,7,特别好,7,10,功效,正面
1208,_, , ,挺好用的,0,4,整体,正面
1209,_, , ,很好用,0,3,整体,正面
1209,香味,9,11,淡淡的,6,9,气味,正面
1210,_, , ,水水润润的,8,13,使用体验,正面
1210,_, , ,真的很好,19,23,整体,正面
1210,补水,14,16,_, , ,功效,正面
1211,_, , ,很好用,0,3,整体,正面
1211,_, , ,不紧绷,6,9,使用体验,正面
1211,_, , ,超值的,18,21,价格,正面
1212,_, , ,很好用,0,3,整体,正面
1212,_, , ,好评,11,13,整体,正面
1213,价格,5,7,实惠,7,9,价格,正面
1213,_, , ,不错,2,4,整体,正面
1214,_, , ,很好,13,15,整体,正面
1215,_, , ,好用,0,2,整体,正面
1215,_, , ,有一点白,8,12,功效,中性
