id,AspectTerms,A_start,A_end,OpinionTerms,O_start,O_end,Categories,Polarities
3143,_, , ,一般,0,2,整体,中性
3143,_, , ,太差了,3,6,整体,负面
3144,快递,0,2,特别给力,2,6,物流,正面
3144,补水效果,12,16,很明显,16,19,功效,正面
3145,快递小哥,0,4,很好,4,6,物流,正面
3145,_,10,14,变白了,16,19,功效,正面
3146,小包装,0,3,完好,3,5,包装,正面
3147,_, , ,不错,18,20,整体,正面
3147,_, , ,很放心,25,28,整体,正面
3148,_, , ,过得去,18,21,整体,正面
3148,_, , ,五星,26,28,整体,正面
3149,瓶子,0,2,很漂亮,2,5,包装,正面
3149,快递,10,12,很快,12,14,物流,正面
3149,态度,14,16,好,16,17,物流,正面
3149,_, , ,很喜欢,5,8,整体,正面
3149,_, , ,赞,9,10,整体,正面
3150,瓶子,0,2,很漂亮,2,5,包装,正面
3150,快递,13,15,专业,15,17,物流,正面
3150,态度,17,19,好,19,20,物流,正面
3150,_, , ,很喜欢,5,8,整体,正面
3150,_, , ,效果明显,9,13,整体,正面
3151,瓶子,0,2,很漂亮,2,5,包装,正面
3151,快递,11,13,很快,13,15,物流,正面
3151,快递,15,17,超赞,17,19,物流,正面
3151,_, , ,好的,5,7,整体,正面
3151,_, , ,好，棒,8,11,整体,正面
3152,包装,0,2,挺好的,2,5,包装,正面
3152,快递的速度,13,18,最喜欢,18,21,物流,正面
3152,态度,21,23,好,23,24,物流,正面
3152,_, , ,超级棒,5,8,整体,正面
3152,_, , ,挺舒服的,9,13,整体,正面
3153,包装,0,2,完美,2,4,包装,正面
3153,_,12,14,超神速,14,17,物流,正面
3153,物流,17,19,真是神速,19,23,物流,正面
3153,_, , ,是正品,4,7,整体,正面
3153,_, , ,挺喜欢的,8,12,整体,正面
3154,_, , ,很好,22,24,整体,正面
3154,_, , ,应该挺好的,9,14,整体,正面
3155,_, , ,好多了,20,23,整体,正面
3155,_, , ,最好用,9,12,整体,正面
3156,物流,15,17,给力, , ,物流,正面
3157,_, , ,好用,0,2,整体,正面
3157,_, , ,听水嫩的,3,7,使用体验,正面
3157,_, , ,很细,9,11,使用体验,正面
3158,_, , ,真心不错,0,4,整体,正面
3158,_, , ,特别水嫩,5,9,使用体验,正面
3158,_, , ,很细,11,13,使用体验,正面
3159,效果, , ,不错,0,2,整体,正面
3159,_, , ,很好吸收,3,7,使用体验,正面
3159,_, , ,特别自然,9,13,使用体验,正面
3160,_, , ,很赞,2,4,整体,正面
3161,_, , ,像正品,2,5,真伪,正面
3162,物流,12,14,太慢了,14,17,物流,负面
3162,商家,19,21,不解决,22,25,服务,负面
3163,_,12,14,有点坑,14,17,物流,负面
3163,_,20,22,特别不愉快,22,27,服务,负面
3164,物流,0,2,挺快的,2,5,物流,正面
3164,_, , ,是真东西,19,23,真伪,正面
3164,_, , ,很放心,26,29,整体,正面
3165,物流,0,2,挺快的,2,5,物流,正面
3165,_, , ,应该是真的,19,24,真伪,正面
3165,_, , ,很喜欢用,27,31,整体,正面
3166,快递,0,2,专业,2,4,物流,正面
3166,_, , ,是真东西,18,22,真伪,正面
3166,_, , ,应该还可以,25,30,整体,正面
3167,物流,17,19,棒,20,21,物流,正面
3168,颜值,0,2,较高,2,4,包装,正面
3168,_, , ,666,7,10,整体,正面
3169,颜色,0,2,挺合适,2,5,包装,正面
3169,_, , ,还行吧,8,11,整体,正面
3170,好评, , ,_,0,2,整体,正面
3170,补水,8,10,不错,10,12,功效,正面
3171,_, , ,水润,0,2,整体,正面
3171,_,8,10,白的很自然,10,15,功效,正面
3172,遮暇效果,4,8,很好,9,11,功效,正面
3172,_, , ,很温和,0,3,使用体验,正面
3172,_, , ,还不错,14,17,整体,正面
3173,卸妆,3,5,干净,6,8,功效,正面
3173,_, , ,持久,0,2,使用体验,正面
3173,_, , ,好的,11,13,整体,正面
3174,保湿效果,4,8,棒棒哒,9,12,功效,正面
3174,_, , ,很清爽,0,3,使用体验,正面
3174,_, , ,很好看,15,18,整体,正面
3175,价格, , ,便宜实惠,15,19,价格,正面
3175,_, , ,非常好,0,3,整体,正面
3176,_, , ,挺超值的,15,19,价格,正面
3176,_, , ,很好看,0,3,整体,正面
3177,_, , ,很满意,8,11,整体,正面
3177,赠品,12,14,很好,15,17,价格,正面
3178,_, , ,真的很不错,8,13,整体,正面
3178,_,12,14,最实汇的,17,21,价格,正面
3179,价钱,7,9,实惠,9,11,价格,正面
3179,_, , ,干净,23,25,使用体验,正面
3180,_,7,9,价廉物美,9,13,价格,正面
3180,_, , ,很贴肤,25,28,使用体验,正面
3181,时间,28,30,快,30,31,物流,正面
3182,物流,29,31,给了,31,33,物流,正面
3183,_, , ,不错,2,4,整体,正面
3183,价格,5,7,合理,7,9,价格,正面
3183,物流,10,12,给力,12,14,物流,正面
3184,_, , ,不错,2,4,整体,正面
3184,活动,5,7,很实惠,7,10,价格,正面
3184,快递服务态度,11,17,好,17,18,物流,正面
3185,_, , ,好惊喜,2,5,整体,正面
3185,_,5,7,便宜得多,8,12,价格,正面
3185,服务,13,15,就是好,15,18,物流,正面
3186,_, , ,好,10,11,整体,正面
3187,快递,13,15,_,15,16,物流,正面
3187,_, , ,好,19,20,整体,正面
3188,_,13,15,很快,15,17,物流,正面
3188,_, , ,很满足,20,23,整体,正面
3189,_, , ,好惊喜,5,8,整体,正面
3190,味道,17,19,太香了,21,24,气味,负面
3190,质地,25,27,轻薄,28,30,使用体验,正面
3190,_, , ,挺滋润,35,38,使用体验,正面
3191,香味,17,19,不太喜欢,21,25,气味,负面
3191,_,26,28,嫩嫩的,29,32,使用体验,正面
3191,_, , ,挺滋润,37,40,使用体验,正面
3192,香味,17,19,不太喜欢,21,25,气味,负面
3192,_,26,28,白白嫩嫩的,29,34,使用体验,正面
3192,_, , ,非常的服帖,39,44,使用体验,正面
3193,_, , ,5星好评,3,7,整体,正面
3193,_, , ,很好,0,2,整体,正面
3194,_, , ,可以哦,5,8,整体,正面
3194,_, , ,蛮喜欢的,0,4,整体,正面
3195,价格,0,2,优惠,2,4,价格,正面
3196,_, , ,还行,2,4,整体,中性
3196,_, , ,有点卡粉,7,11,使用体验,负面
3197,_, , ,一般,2,4,整体,中性
3197,_, , ,挺干燥的,7,11,使用体验,负面
3198,_, , ,还好,20,22,整体,正面
3199,_, , ,赞,14,15,整体,正面
3200,贴合度, , ,很好,23,25,使用体验,正面
3200,_, , ,好推开,11,14,使用体验,正面
3200,_, , ,不卡粉,14,17,使用体验,正面
3201,_, , ,很光滑,25,28,使用体验,正面
3201,上妆效果, , ,容易上装,11,15,使用体验,正面
3201,_, , ,贴个面部,15,19,使用体验,正面
3202,_, , ,不跑妆,21,24,使用体验,正面
3202,_, , ,好干,11,13,使用体验,正面
3202,_, , ,细腻,13,15,使用体验,正面
3203,_, , ,挺好的,2,5,整体,正面
3203,_, , ,买的值,14,17,价格,正面
3204,_, , ,挺适合,2,5,整体,正面
3204,_, , ,很是划算,14,18,价格,正面
3205,活动,9,11,很划算,11,14,价格,正面
3205,_, , ,正品,35,37,真伪,正面
3205,_, , ,很好,31,33,整体,正面
3206,价格,9,11,优惠,11,13,价格,正面
3206,_, , ,是正品,36,39,真伪,正面
3206,_, , ,强力推荐,30,34,整体,正面
3207,_,9,11,好便宜,11,14,价格,正面
3207,_, , ,真的,37,39,真伪,正面
3207,_, , ,比较赞的,31,35,整体,正面
3208,_, , ,一直信赖,2,6,整体,正面
3208,_, , ,非常喜欢,7,11,整体,正面
3209,_, , ,比较适合,2,6,整体,正面
3209,_, , ,好用,7,9,整体,正面
3210,气味,0,2,淡淡的,2,5,气味,正面
3210,清洁能力,6,10,不错,11,13,功效,正面
3211,_,0,2,清香型,2,5,气味,正面
3211,补水效果,6,10,还行,11,13,功效,正面
3212,发货物流,2,6,超快,6,8,物流,正面
3212,活动力度,9,13,很大,13,15,价格,正面
3212,_, , ,很实惠,16,19,价格,正面
3213,发货速度,2,6,很快,6,8,物流,正面
3213,价格,9,11,实惠,11,13,价格,正面
3213,_, , ,很实惠,14,17,价格,正面
3214,配送,2,4,很快,4,6,物流,正面
3214,价位,7,9,合理,9,11,价格,正面
3214,_, , ,便宜多了,12,16,价格,正面
3215,_,0,4,又白又亮, , ,功效,正面
3216,服务,3,5,很满意,5,8,服务,正面
3217,精华,9,11,挺多的,11,14,成分,正面
3217,_, , ,很好,0,2,整体,正面
3217,_, , ,挺薄的,5,8,使用体验,正面
3217,价格, , ,很好,18,20,使用体验,正面
3218,精华,11,13,挺多的,13,16,成分,正面
3218,_, , ,相当不错,0,4,整体,正面
3218,_, , ,挺薄的,7,10,使用体验,正面
3218,_, , ,不干涩,20,23,使用体验,正面
3219,精华,10,12,挺多的,12,15,成分,正面
3219,_, , ,货真价实,0,4,整体,正面
3219,_, , ,不腻,7,9,使用体验,正面
3219,_, , ,不拉眼,19,22,使用体验,正面
3220,蚕丝面料,14,18,_,11,14,成分,正面
3220,_, , ,一如既往的喜欢,0,7,整体,正面
3220,_, , ,很水润,10,13,使用体验,正面
3220,_, , ,水嫩,25,27,使用体验,正面
3221,清洁度,0,3,还不错,3,6,功效,正面
3221,_,7,11,增白,11,13,功效,正面
3222,_,0,3,很显白,3,6,功效,正面
3222,遮瑕,7,9,没有那么强,9,14,功效,正面
3223,物流,0,2,出乎意外的快,2,8,物流,正面
3224,遮瑕效果,10,14,特别好,14,17,功效,正面
3224,_, , ,不紧绷,20,23,使用体验,正面
3225,清洁效果,10,14,很干净,14,17,功效,正面
3225,_, , ,好舒服,20,23,使用体验,正面
3226,味道,0,2,有点点膳,2,6,气味,负面
3227,_, , ,还不错,2,5,整体,正面
3227,_, , ,光洁,16,18,使用体验,正面
3228,_, , ,很满足,2,5,整体,正面
3228,_, , ,气色很好,16,20,使用体验,正面
3229,香味,6,8,特别好闻,2,6,气味,正面
3229,_, , ,还可以,9,12,整体,正面
3230,味道,4,6,喜欢,2,4,气味,正面
3230,_, , ,真的好,7,10,整体,正面
3231,精华,8,10,挺多的,10,13,成分,正面
3231,_, , ,还不错,4,7,整体,正面
3231,_, , ,润,14,15,使用体验,正面
3232,精华,10,12,挺多的,12,15,成分,正面
3232,_, , ,好的没话说,4,9,整体,正面
3232,_, , ,用量少,16,19,使用体验,正面
3233,水,7,8,比较多,8,11,成分,正面
3233,_, , ,实用,4,6,整体,正面
3233,_, , ,挺好用的,12,16,使用体验,正面
3234,_, , ,不错,0,2,整体,正面
3234,白的,3,5,不浮夸,5,8,功效,正面
3235,_, , ,还挺好,0,3,整体,正面
3235,_,3,7,很控油,8,11,功效,正面
3236,物流,0,2,很快,2,4,物流,正面
3236,态度,5,7,很好,7,9,物流,正面
3236,小包装,12,15,完好,15,17,包装,正面
3237,发货,0,2,很快,2,4,物流,正面
3237,速度,5,7,给个好评,7,11,物流,正面
3237,颜值,14,16,很高,16,18,包装,正面
3238,天猫直送,0,4,很给力,4,7,物流,正面
3238,收货,8,10,迅速,10,12,物流,正面
3238,外观,15,17,很漂亮,17,20,包装,正面
3239,_, , ,感觉不错,2,6,整体,正面
3240,物流,6,8,超快,8,10,物流,正面
3240,延展性,20,23,很好,23,25,使用体验,正面
3240,_, , ,补水多了,31,35,功效,正面
3240,_, , ,很好用,36,39,整体,正面
3241,物流,6,8,超快,8,10,物流,正面
3241,延展性,20,23,很好,23,25,使用体验,正面
3241,_, , ,不假白,31,34,功效,正面
3241,_, , ,差不多,35,38,整体,正面
3242,物流,6,8,超快,8,10,物流,正面
3242,_,20,23,挺薄,23,25,使用体验,正面
3242,_, , ,亮亮的,31,34,功效,正面
3242,_, , ,超满意,35,38,整体,正面
3243,快递,6,8,真的很快,8,12,物流,正面
3243,_,20,23,挺细腻的,25,29,使用体验,正面
3243,效果, , ,非常棒,35,38,功效,正面
3243,_, , ,满分,39,41,整体,正面
3244,_, , ,挺好,3,5,整体,正面
3244,味道,6,8,比较喜欢,9,13,气味,正面
3245,_, , ,蛮不错,3,6,整体,正面
3245,味,7,8,好闻,9,11,气味,正面
3246,_, , ,一般,0,2,整体,正面
3247,_, , ,强力推荐,2,6,整体,正面
3247,补水效果,6,10,很好,10,12,功效,正面
3248,_, , ,还不错啦,2,6,整体,正面
3248,补水,6,8,还可以,8,11,功效,正面
3249,包装,0,2,完好无损,2,6,包装,正面
3249,快递小哥服务,7,13,很好,13,15,物流,中性
3250,包装,0,2,完好,2,4,包装,正面
3250,快递小哥服务,5,11,很好,11,13,物流,中性
3251,_, , ,非常好,0,3,整体,正面
3251,_, , ,不错,15,17,整体,正面
3252,_, , ,太棒了,0,3,整体,正面
3252,活动, , ,_,15,17,整体,正面
3253,_,8,10,特别软, , ,包装,中性
3254,_, , ,很不错,2,5,整体,正面
3254,补水效果, , ,还是不错的,6,11,功效,正面
3254,_, , ,不紧绷,11,14,使用体验,正面
3255,_, , ,还不错的,2,6,整体,正面
3255,_, , ,补水的,7,10,功效,正面
3255,_, , ,不紧绷,10,13,使用体验,正面
3256,_, , ,货真价实,2,6,整体,正面
3256,_, , ,比较保湿,7,11,功效,正面
3256,_, , ,不会掉粉,11,15,使用体验,正面
3257,送货速度,0,4,快,4,5,物流,正面
3257,礼盒,6,8,很精美,8,11,包装,正面
3257,_, , ,杠杠的,16,19,整体,正面
3258,快递,0,2,没话说,2,5,物流,正面
3258,包装,6,8,很高大尚,8,12,包装,正面
3258,_, , ,杠杠的,17,20,整体,正面
3259,快递,0,2,好快,2,4,物流,正面
3259,包装,5,7,很到位,7,10,包装,正面
3259,_, , ,超喜欢的,15,19,整体,正面
3260,_, , ,比较喜欢,14,18,整体,正面
3260,_, , ,挺补水的,27,31,功效,正面
3260,_, , ,不黏糊糊,42,46,使用体验,正面
3261,_, , ,比较喜欢,14,18,整体,正面
3261,遮瑕, , ,特别好,27,30,功效,正面
3261,_, , ,方便,41,43,使用体验,正面
3262,_, , ,货真价实,14,18,整体,正面
3262,_, , ,有淡斑效果,27,32,功效,正面
3262,_, , ,没有紧绷感,43,48,使用体验,正面
3263,外观,6,8,很喜欢, , ,包装,正面
3263,滋润度,16,19,正好,23,25,使用体验,正面
3263,增白效果,32,36,不喜欢,37,40,功效,负面
3264,_,6,8,很迷你, , ,包装,正面
3264,_,16,19,冰冰凉凉,23,27,使用体验,正面
3264,增白效果,34,38,不喜欢,39,42,功效,负面
3265,包装,6,8,_, , ,包装,正面
3265,滋润度,16,19,正好,23,25,使用体验,正面
3265,遮暇效果,32,36,一点都没有,37,42,功效,负面
3266,_, , ,很好用,5,8,整体,正面
3266,_, , ,用量少,9,12,使用体验,正面
3266,清洁效果, , ,很干净,12,15,功效,正面
3267,_, , ,很给力,5,8,整体,正面
3267,_, , ,好清爽,9,12,使用体验,正面
3267,_, , ,洗的干净,12,16,功效,正面
3268,_, , ,相当不错,5,9,整体,正面
3268,_, , ,清凉,10,12,使用体验,正面
3268,美白, , ,很好,12,14,功效,正面
3269,_, , ,超级好用,10,14,整体,正面
3270,遮瑕效果,10,14,不错,14,16,功效,正面
3270,_, , ,还可以吧,0,4,整体,正面
3270,_, , ,很好,7,9,整体,正面
3270,_, , ,湿润,17,19,使用体验,正面
3271,遮瑕效果,11,15,不错,15,17,功效,正面
3271,_, , ,挺好用,0,3,整体,正面
3271,_, , ,太合适了,6,10,整体,正面
3271,_, , ,一点也不刺激,18,24,使用体验,正面
3272,遮瑕效果,11,15,不错,15,17,功效,正面
3272,_, , ,滑滑的,0,3,整体,正面
3272,_, , ,炒鸡棒棒,6,10,整体,正面
3272,_, , ,挺湿润的,18,22,使用体验,正面
3273,清洁,11,13,太给力了,13,17,功效,正面
3273,_, , ,还可以吧,0,4,整体,正面
3273,_, , ,很可以,7,10,整体,正面
3273,推开, , ,不错,18,20,使用体验,正面
3274,补水效果,0,4,太好,4,6,功效,正面
3274,_, , ,真不错,29,32,整体,正面
3275,隔离效果,0,4,很好,4,6,功效,正面
3275,_, , ,不会差,29,32,整体,正面
3276,_, , ,快捷,16,18,整体,正面
3276,_, , ,是正品,19,22,真伪,正面
3277,_, , ,挺好了,16,19,整体,正面
3277,_, , ,正品保证,20,24,真伪,正面
3278,_, , ,比较喜欢,0,4,整体,正面
3279,物流,2,4,很快,4,6,物流,正面
3279,服务态度,7,11,好,12,13,物流,正面
3280,发货,2,4,迅速,4,6,物流,正面
3280,物流,7,9,神速,10,12,物流,正面
3281,价位,7,9,很给力,9,12,价格,正面
3281,_, , ,还不错,2,5,整体,正面
3282,_,7,9,便宜实惠,8,12,价格,正面
3282,_, , ,好的,2,4,整体,正面
3283,_, , ,物有所值,30,34,整体,正面
3284,_, , ,很给力,4,7,整体,正面
3285,_, , ,物美价廉,6,10,价格,正面
3285,_, , ,非常喜欢,0,4,整体,正面
3286,_, , ,活动价,5,8,价格,正面
3286,_, , ,大爱呀,0,3,整体,正面
3287,味道,8,10,不是很好闻,11,16,气味,负面
3287,_, , ,有保湿效果,17,22,功效,正面
3288,香味,8,10,不是很喜欢,11,16,气味,负面
3288,_, , ,能修复皮肤,17,22,功效,正面
3289,收货,9,11,完美,7,9,物流,正面
3289,_, , ,很喜欢,0,3,整体,正面
3289,_, , ,水润,4,6,整体,正面
3290,快递,11,13,好快,9,11,物流,正面
3290,_, , ,太好用了,0,4,整体,正面
3290,_, , ,非常好,5,8,整体,正面
3291,配送,11,13,很给力,8,11,物流,正面
3291,_, , ,蛮好用,0,3,整体,正面
3291,_, , ,非常棒,4,7,整体,正面
3292,设计,29,31,很贴心,25,28,包装,正面
3292,_, , ,比较赞的,0,4,整体,正面
3292,_, , ,很便宜,16,19,价格,正面
3293,包装,28,30,挺好,25,27,包装,正面
3293,_, , ,挺好的,0,3,整体,正面
3293,_, , ,便宜一点,15,19,价格,正面
3294,包装,26,28,很满意,22,25,包装,正面
3294,效果, , ,不错,0,2,整体,正面
3294,性价比, , ,很高,14,16,价格,正面
3295,_, , ,很快,3,5,物流,正面
3295,_, , ,好喜欢,8,11,整体,正面
3295,_, , ,满意,12,14,整体,正面
3296,_, , ,很快,3,5,物流,正面
3296,_, , ,挺舒服,8,11,整体,正面
3296,_, , ,实用,12,14,整体,正面
3297,快递, , ,强大,3,5,物流,正面
3297,_, , ,很满意,8,11,整体,正面
3297,_, , ,好，棒,12,15,整体,正面
3298,_, , ,提好的,0,3,整体,正面
3299,_, , ,不泛白,4,7,功效,正面
3299,_, , ,好吸收,8,11,使用体验,正面
3299,_, , ,还可以,12,15,整体,正面
3299,防晒效果,16,20,_, , ,功效,中性
3300,清洁能力, , ,蛮好的,4,7,功效,正面
3300,_, , ,不是特别油腻,8,14,使用体验,正面
3300,_, , ,挺不错,15,18,整体,正面
3300,防晒效果,19,23,_, , ,功效,中性
3301,清洁, , ,太给力了,4,8,功效,正面
3301,_, , ,挺轻薄的,9,13,使用体验,正面
3301,_, , ,很常满意,14,18,整体,正面
3301,防晒效果,19,23,_, , ,功效,中性
3302,_, , ,不泛白,4,7,功效,正面
3302,_, , ,不是特别油腻,8,14,使用体验,正面
3302,_, , ,还可以,15,18,整体,正面
3302,美白,19,21,_, , ,功效,中性
3303,物流,2,4,给了,4,6,物流,正面
3304,_, , ,真心不错,14,18,整体,正面
3305,_, , ,很一般,0,3,整体,中性
3306,_, , ,五分好评,2,6,整体,正面
3307,_, , ,还可以,0,3,整体,正面
3307,包装,19,21,不是很好,21,25,包装,负面
3307,_,10,12,特别自然,12,16,使用体验,正面
3308,_, , ,棒极了,0,3,整体,正面
3308,包装,17,19,不是很好,19,23,包装,负面
3308,_,10,12,很透,12,14,使用体验,正面
3309,_, , ,还可以,0,3,整体,正面
3309,包装,18,20,太差了,20,23,包装,负面
3309,吸收,10,12,挺好的,12,15,使用体验,正面
3310,_, , ,非常不错,0,4,整体,正面
3310,_, , ,非常划算,14,18,价格,正面
3310,_, , ,挺实惠的,23,27,价格,正面
3311,_, , ,特别好用,0,4,整体,正面
3311,_, , ,非常划算,14,18,价格,正面
3311,价格, , ,很便宜,23,26,价格,正面
3312,品质, , ,好,0,1,整体,正面
3312,_, , ,挺便宜,11,14,价格,正面
3312,价格, , ,很合适,19,22,价格,正面
3313,保湿,19,21,好,21,22,功效,正面
3313,_, , ,很好用,15,18,整体,正面
3314,隔离效果,20,24,挺不错,24,27,功效,正面
3314,_, , ,很喜欢用,15,19,整体,正面
3315,_, , ,超赞,9,11,整体,正面
3315,_, , ,不过敏,14,17,整体,正面
3316,_, , ,蛮好用的,9,13,整体,正面
3316,_, , ,最喜欢的,16,20,整体,正面
3317,活动,1,3,优惠,4,6,价格,正面
3318,价格,9,11,实惠,15,17,价格,正面
3318,_, , ,是正品,18,21,真伪,正面
3318,发货,22,24,神速,24,26,物流,正面
3319,礼物,9,11,很好,15,17,价格,正面
3319,_, , ,是正品,18,21,真伪,正面
3319,物流,22,24,杠杠的,24,27,物流,正面
3320,_,9,11,特价,15,17,价格,正面
3320,_, , ,正品保证,18,22,真伪,正面
3320,物流速度,23,27,有点慢,27,30,物流,正面
3321,_, , ,无异常,37,40,整体,正面
3322,到货,0,2,快,2,3,物流,正面
3322,_, , ,好用,4,6,整体,正面
3322,补水,7,9,好,13,14,功效,正面
3322,隔离效果,9,13,好,13,14,功效,正面
3322,价格,15,17,实惠,17,19,价格,正面
3322,_, , ,很喜欢,22,25,整体,正面
3322,价格, , ,很好,20,22,价格,正面
3323,到货,0,2,快,2,3,物流,正面
3323,_, , ,没让人失望,4,9,整体,正面
3323,补水,10,12,好,16,17,功效,正面
